iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
380,0.0666049487085,0.0876912268103,0.81054512958,0.745833333333,0.930884169
390,0.0665358217192,0.0877417693695,0.81054512958,0.74375,0.948211875
400,0.0664633195901,0.0876440238521,0.81054512958,0.741666666667,0.966123118
410,0.066362817388,0.0876417970092,0.81054512958,0.74375,0.984706358
420,0.066322252045,0.0875969577838,0.808757819482,0.741666666667,1.002495421
430,0.0662696094535,0.0876367978194,0.811438784629,0.745833333333,1.027067481
440,0.0662556380084,0.0876827621478,0.809651474531,0.739583333333,1.052256801
450,0.0662008148499,0.0877636308595,0.811438784629,0.741666666667,1.07347866
460,0.0661557202874,0.0878242498246,0.811438784629,0.745833333333,1.09068663
470,0.0660802841686,0.0877905351928,0.812332439678,0.745833333333,1.111610367
480,0.0660279730414,0.0876840388758,0.812332439678,0.74375,1.140048234
490,0.066008064465,0.0877676981136,0.813226094727,0.745833333333,1.158834291
500,0.0659359411824,0.0877750571692,0.815907059875,0.74375,1.179764382
510,0.0658389695785,0.0877390609227,0.813226094727,0.745833333333,1.200590862
520,0.0657982119336,0.0877985390827,0.811438784629,0.75,1.21848842
530,0.0657610564621,0.0878400218067,0.813226094727,0.75,1.236370828
540,0.0657137204383,0.0878990398271,0.81054512958,0.747916666667,1.260841236
550,0.0656640475368,0.087819378802,0.812332439678,0.747916666667,1.27930376
560,0.0656370830944,0.0877956136877,0.809651474531,0.747916666667,1.297692975
570,0.065576543299,0.0877934631502,0.81054512958,0.747916666667,1.315823166
580,0.065440698777,0.0877034277664,0.811438784629,0.741666666667,1.334709414
590,0.065425366699,0.0877200486703,0.811438784629,0.74375,1.352988667
600,0.0653906917728,0.0876814357311,0.809651474531,0.741666666667,1.370342275
610,0.0653622199723,0.0877168324083,0.807864164433,0.74375,1.3876822
620,0.0653408934375,0.0877832002872,0.808757819482,0.74375,1.405286034
630,0.0653241632707,0.0878811156067,0.807864164433,0.74375,1.428024893
640,0.0652924291743,0.0878992154325,0.808757819482,0.74375,1.452875039
650,0.0652711165009,0.0879441914972,0.808757819482,0.74375,1.473534866
660,0.0652092240839,0.0880009566343,0.814119749777,0.74375,1.497894821
670,0.0651142967568,0.0879633694136,0.815013404826,0.745833333333,1.5193542
680,0.0650438036769,0.0878260218957,0.817694369973,0.741666666667,1.540966062
690,0.0650042636259,0.0879505377683,0.819481680071,0.75,1.560071747
700,0.0648922702968,0.0881814285391,0.816800714924,0.747916666667,1.578085622
710,0.0648279308289,0.0883060539532,0.815907059875,0.747916666667,1.596267128
720,0.0647931999706,0.0882827233985,0.815907059875,0.75,1.626795269
730,0.0647669718149,0.0883362875957,0.817694369973,0.75,1.646267495
740,0.0647486972818,0.0883591698713,0.817694369973,0.75,1.673893593
750,0.0647315859009,0.0883663563604,0.816800714924,0.747916666667,1.695295792
760,0.0647150769914,0.0884296136623,0.820375335121,0.75,1.714410273
770,0.0646981861833,0.0884731878065,0.819481680071,0.747916666667,1.732429523
780,0.0646613846533,0.0884393853233,0.816800714924,0.745833333333,1.756945868
790,0.0646323011413,0.0884587571552,0.818588025022,0.745833333333,1.783057409
800,0.0646097695805,0.0884500376203,0.82126899017,0.752083333333,1.800212596
810,0.0645989244594,0.0884820545928,0.822162645219,0.752083333333,1.819111061
820,0.064575414956,0.0885235689044,0.820375335121,0.75,1.836960727
830,0.0645588807497,0.08857985848,0.820375335121,0.75,1.854464376
840,0.0645312729885,0.088635831665,0.820375335121,0.747916666667,1.875108563
850,0.0645073189327,0.088695513021,0.820375335121,0.75,1.904315682
860,0.0644692554976,0.0887495689266,0.82126899017,0.75,1.923941857
870,0.0644330511979,0.0886839831527,0.818588025022,0.747916666667,1.950618361
880,0.0644065052404,0.0886996966892,0.819481680071,0.75,1.968096594
890,0.0643903874889,0.0886910943903,0.819481680071,0.75,1.998338339
900,0.0643520060274,0.0886972219879,0.82126899017,0.752083333333,2.015749128
910,0.0643187399107,0.0886816763189,0.820375335121,0.752083333333,2.039528969
920,0.0642893134206,0.0887380603622,0.818588025022,0.752083333333,2.063921666
930,0.0642716670406,0.0887284667538,0.82126899017,0.752083333333,2.082904195
940,0.0642540311553,0.088729402033,0.819481680071,0.752083333333,2.103656388
950,0.0642178668959,0.088729308484,0.82126899017,0.752083333333,2.121521692
960,0.0641838950465,0.0887091411467,0.820375335121,0.754166666667,2.140462188
970,0.0641164949498,0.0889335141773,0.823056300268,0.752083333333,2.157561174
980,0.0640663640396,0.0889954478027,0.823949955317,0.752083333333,2.174836587
990,0.0639988588271,0.088971825998,0.822162645219,0.745833333333,2.192399858
1000,0.063917766731,0.0888696740901,0.818588025022,0.752083333333,2.20995873
